D,30.5,,Drill,,,,M,100,5
D,31,,Drill,,,,M,100,5
M,31,,Mill,,35,,M,100,5
D,31.5,,Drill,,,,M,100,5
D,32,,Drill,,,,M,100,5
M,32,,Mill,,35,,M,100,5
T,32,,M32x2,2,30,,M,100,5
T,32,,M32x1.5,1.5,30.5,,M,100,5
D,32.25,,Drill,,,,M,100,5
D,32.5,,Drill,,,,M,100,5
M,32.5,,Mill,,35,,M,100,5
D,33,,Drill,,,,M,100,5
M,33,,Mill,,35,,M,100,5
T,33,,M33x3.5,3.5,29.5,,M,100,5
T,33,,M33x3,3,30,,M,100,5
T,33,,M33x2,2,31,,M,100,5
T,33,,M33x1.5,1.5,31.5,,M,100,5
T,33,,M33x1,1,32,,M,100,5
T,33,,M33x0.75,0.75,32.25,,M,100,5
D,33.5,,Drill,,,,M,100,5
D,34,,Drill,,,,M,100,5
M,34,,Mill,,35,,M,100,5
D,34.5,,Drill,,,,M,100,5
D,35,,Drill,,,,M,100,5
M,35,,Mill,,40,,M,100,5
R,35,,Reamer,,33.5,,M,100,5
CS,35,,Countersink,,,,M,100,5
T,35,,M35x1.5,1.5,33.5,,M,100,5
D,35.5,,Drill,,,,M,100,5
D,36,,Drill,,,,M,100,5
M,36,,Mill,,40,,M,100,5
T,36,,M36x4,4,32,,M,100,5
T,36,,M36x3,3,33,,M,100,5
T,36,,M36x2,2,34,,M,100,5
T,36,,M36x1.5,1.5,34.5,,M,100,5
T,36,,M36x1,1,35,,M,100,5
D,36.5,,Drill,,,,M,100,5
D,37,,Drill,,,,M,100,5
M,37,,Mill,,40,,M,100,5
D,37.5,,Drill,,,,M,100,5
D,38,,Drill,,,,M,100,5
M,38,,Mill,,40,,M,100,5
T,38,,M38x1.5,1.5,36.5,,M,100,5
D,38.5,,Drill,,,,M,100,5
D,39,,Drill,,,,M,100,5
M,39,,Mill,,40,,M,100,5
T,39,,M39x4,4,35,,M,100,5
T,39,,M39x3,3,36,,M,100,5
T,39,,M39x2,2,37,,M,100,5
T,39,,M39x1.5,1.5,37.5,,M,100,5
T,39,,M39x1,1,38,,M,100,5
D,40,,Drill,,,,M,100,5
M,40,,Mill,,45,,M,100,5
R,40,,Reamer,,38,,M,100,5
CS,40,,Countersink,,,,M,100,5
T,40,,M40x3,3,37,,M,100,5
T,40,,M40x2.5,2.5,37.5,,M,100,5
T,40,,M40x2,2,38,,M,100,5
T,40,,M40x1.5,1.5,38.5,,M,100,5
D,40.5,,Drill,,,,M,100,5
D,41,,Drill,,,,M,100,5
M,41,,Mill,,45,,M,100,5
D,42,,Drill,,,,M,100,5
M,42,,Mill,,45,,M,100,5
T,42,,M42x4.5,4.5,37.5,,M,100,5
T,42,,M42x4,4,38,,M,100,5
T,42,,M42x3,3,39,,M,100,5
T,42,,M42x2,2,40,,M,100,5
T,42,,M42x1.5,1.5,40.5,,M,100,5
T,42,,M42x1,1,41,,M,100,5
D,43,,Drill,,,,M,100,5
M,43,,Mill,,45,,M,100,5
D,44,,Drill,,,,M,100,5
M,44,,Mill,,45,,M,100,5
D,45,,Drill,,,,M,100,5
M,45,,Mill,,50,,M,100,5
R,45,,Reamer,,43,,M,100,5
CS,45,,Countersink,,,,M,100,5
T,45,,M45x4.5,4.5,40.5,,M,100,5
T,45,,M45x4,4,41,,M,100,5
T,45,,M45x3,3,42,,M,100,5
T,45,,M45x2,2,43,,M,100,5
T,45,,M45x1.5,1.5,43.5,,M,100,5
T,45,,M45x1,1,44,,M,100,5
D,46,,Drill,,,,M,100,5
M,46,,Mill,,50,,M,100,5
D,47,,Drill,,,,M,100,5
M,47,,Mill,,50,,M,100,5
D,48,,Drill,,,,M,100,5
M,48,,Mill,,50,,M,100,5
T,48,,M48x5,5,43,,M,100,5
T,48,,M48x4,4,44,,M,100,5
T,48,,M48x3,3,45,,M,100,5
T,48,,M48x2,2,46,,M,100,5
T,48,,M48x1.5,1.5,46.5,,M,100,5
D,49,,Drill,,,,M,100,5
M,49,,Mill,,50,,M,100,5
D,50,,Drill,,,,M,100,5
M,50,,Mill,,,,M,100,5
R,50,,Reamer,,48,,M,100,5
CS,50,,Countersink,,,,M,100,5
T,50,,M50x4,4,46,,M,100,5
T,50,,M50x3,3,47,,M,100,5
T,50,,M50x2,2,48,,M,100,5
T,50,,M50x1.5,1.5,48.5,,M,100,5
